42.4564056,  14.1356096
42.4564056,  14.1356096
42.4564056,  14.1356096
42.4564056,  14.1356096
42.4564056,  14.1356096
42.4564056,  14.1356096
42.4564056,  14.1356096
42.4564056,  14.1356096
42.4564056,  14.1356096
42.4564056,  14.1356096
42.4564056,  14.1356096
42.4564056,  14.1356096
42.4564056,  14.1356096
42.4564056,  14.1356096
42.4564056,  14.1356096
42.4564056,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564095,  14.1356096
42.4564133,  14.1356096
42.4564133,  14.1356096
42.4564133,  14.1356096
42.4564133,  14.1356096
42.4564133,  14.1356096
42.4564133,  14.1356096
42.4564133,  14.1356096
42.4564133,  14.1356096
42.4564133,  14.1356096
42.4564133,  14.1356096
42.4564133,  14.1356096
42.4564133,  14.1356096
42.4564133,  14.1356096
42.4564133,  14.1356096
42.4564133,  14.1356096
42.4564133,  14.1356096
42.4564133,  14.1356096
42.4564133,  14.1356096
42.4564133,  14.1356096
42.4564133,  14.1356096
42.4564133,  14.1356096
42.4564133,  14.1356096
42.4564133,  14.1356115
42.4564133,  14.1356115
42.4564133,  14.1356115
42.4564133,  14.1356115
42.4564133,  14.1356115
42.4564133,  14.1356115
42.4564133,  14.1356115
42.4564133,  14.1356115
42.4564133,  14.1356115
42.4564133,  14.1356115
42.4564133,  14.1356115
42.4564133,  14.1356115
42.4564133,  14.1356115
42.4564133,  14.1356115
42.4564133,  14.1356115
42.4564133,  14.1356115
42.4564133,  14.1356125
42.4564133,  14.1356125
42.4564133,  14.1356125
42.4564133,  14.1356125
42.4564133,  14.1356125
42.4564133,  14.1356125
42.4564133,  14.1356125
42.4564133,  14.1356125
42.4564171,  14.1356125
42.4564171,  14.1356125
42.4564171,  14.1356144
42.4564171,  14.1356144
42.4564171,  14.1356144
42.4564171,  14.1356144
42.4564171,  14.1356144
42.4564171,  14.1356144
42.4564171,  14.1356144
42.4564171,  14.1356144
42.4564171,  14.1356144
42.4564171,  14.1356144
42.4564171,  14.1356144
42.4564171,  14.1356144
42.4564171,  14.1356144
42.4564171,  14.1356144
42.4564171,  14.1356163
42.4564171,  14.1356163
42.4564171,  14.1356163
42.4564171,  14.1356163
42.4564171,  14.1356163
42.4564171,  14.1356163
42.4564171,  14.1356163
42.4564171,  14.1356163
42.4564171,  14.1356163
42.4564171,  14.1356163
42.4564171,  14.1356163
42.4564171,  14.1356163
42.4564171,  14.1356163
42.4564171,  14.1356163
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356173
42.4564171,  14.1356192
42.4564171,  14.1356192
42.4564171,  14.1356192
42.4564171,  14.1356192
42.4564171,  14.1356192
42.4564171,  14.1356192
42.4564209,  14.1356192
42.4564209,  14.1356192
42.4564209,  14.1356192
42.4564209,  14.1356192
42.4564209,  14.1356192
42.4564209,  14.1356192
42.4564209,  14.1356211
42.4564209,  14.1356211
42.4564209,  14.1356211
42.4564209,  14.1356211
42.4564209,  14.1356211
42.4564209,  14.1356211
42.4564209,  14.1356220
42.4564209,  14.1356220
42.4564209,  14.1356220
42.4564209,  14.1356220
42.4564247,  14.1356239
42.4564247,  14.1356239
42.4564247,  14.1356258
42.4564247,  14.1356258
42.4564285,  14.1356258
42.4564285,  14.1356258
42.4564285,  14.1356268
42.4564285,  14.1356268
42.4564285,  14.1356287
42.4564285,  14.1356287
42.4564323,  14.1356306
42.4564323,  14.1356306
42.4564362,  14.1356316
42.4564362,  14.1356316
42.4564362,  14.1356363
42.4564362,  14.1356363
42.4564400,  14.1356382
42.4564400,  14.1356382
42.4564438,  14.1356401
42.4564438,  14.1356401
42.4564514,  14.1356421
42.4564514,  14.1356421
42.4564552,  14.1356430
42.4564552,  14.1356430
42.4564590,  14.1356468
42.4564590,  14.1356468
